ss start end thetaxN
ss21 5855000 5856000 4.221268239071509e-7
ss21 5856000 5857000 4.221268239071509e-7
ss21 5857000 5858000 4.221268239071509e-7
ss21 5858000 5859000 4.2212682390715084e-7
ss21 5859000 5860000 4.221268239071509e-7
ss21 5860000 5861000 4.221268239071509e-7
ss21 5861000 5862000 3.5652311080462717e-6
ss21 5862000 5863000 6.577087374063393e-6
ss21 5863000 5864000 1.473924404830386e-6
ss21 5864000 5865000 1.47392440483049e-6
ss21 5865000 5866000 1.47392440483049e-6
ss21 5866000 5867000 1.2968188891833657e-6
ss21 5867000 5868000 1.1642993774752702e-6
ss21 5868000 5869000 1.1642993774752702e-6
ss21 5869000 5870000 1.1642993774752702e-6
ss21 5870000 5871000 1.1642993774752702e-6
ss21 5871000 5872000 1.1642993774752702e-6
ss21 5872000 5873000 1.1642993774752702e-6
ss21 5873000 5874000 1.1642993774752702e-6
ss21 5874000 5875000 1.407451076277393e-6
ss21 5875000 5876000 1.6515773309865381e-6
ss21 5876000 5877000 1.6515773309865381e-6
ss21 5877000 5878000 1.6515773309865381e-6
ss21 5878000 5879000 1.651577330986786e-6
ss21 5879000 5880000 1.4974695432997927e-6
ss21 5880000 5881000 9.576517713185435e-7
ss21 5881000 5882000 8.920852442346011e-7
ss21 5882000 5883000 8.920852442347505e-7
ss21 5883000 5884000 8.920852442347505e-7
ss21 5884000 5885000 8.920852442347505e-7
ss21 5885000 5886000 8.920852442347505e-7
ss21 5886000 5887000 8.920852442347505e-7
ss21 5887000 5888000 8.920852442347505e-7
ss21 5888000 5889000 8.920852442347505e-7
ss21 5889000 5890000 8.920852442347505e-7
ss21 5890000 5891000 8.920852442347505e-7
ss21 5891000 5892000 8.147450053005963e-7
ss21 5892000 5893000 3.6951606224677627e-7
ss21 5893000 5894000 3.695160622467849e-7
ss21 5894000 5895000 3.695160622467849e-7
ss21 5895000 5896000 3.695160622467849e-7
ss21 5896000 5897000 3.695160622467849e-7
ss21 5897000 5898000 3.695160622467849e-7
ss21 5898000 5899000 3.695160622467849e-7
ss21 5899000 5900000 3.695160622467849e-7
ss21 5900000 5901000 3.695160622467849e-7
ss21 5901000 5902000 1.0958636657967014e-6
ss21 5902000 5903000 1.2318190713185126e-6
ss21 5903000 5904000 1.330919098914263e-6
ss21 5904000 5905000 1.330919098914263e-6
ss21 5905000 5906000 1.330919098914263e-6
ss21 5906000 5907000 1.0206920845296388e-6
ss21 5907000 5908000 5.27381981274054e-7
ss21 5908000 5909000 5.273819812743146e-7
ss21 5909000 5910000 5.273819812744231e-7
ss21 5910000 5911000 5.27381981274423e-7
ss21 5911000 5912000 5.27381981274423e-7
ss21 5912000 5913000 5.27381981274423e-7
ss21 5913000 5914000 5.334476554562726e-7
ss21 5914000 5915000 5.796722759455407e-7
ss21 5915000 5916000 5.796722759455407e-7
ss21 5916000 5917000 5.479233646703565e-7
ss21 5917000 5918000 4.3470007834200217e-7
ss21 5918000 5919000 4.347000783421851e-7
ss21 5919000 5920000 4.347000783421851e-7
ss21 5920000 5921000 4.3470007834218507e-7
ss21 5921000 5922000 4.3470007834218507e-7
ss21 5922000 5923000 4.3470007834218507e-7
ss21 5923000 5924000 4.347000783421851e-7
ss21 5924000 5925000 4.347000783421851e-7
ss21 5925000 5926000 5.310381686128881e-7
ss21 5926000 5927000 6.445767091321313e-7
ss21 5927000 5928000 6.445767091321313e-7
ss21 5928000 5929000 6.445767091321313e-7
ss21 5929000 5930000 6.445767091321313e-7
ss21 5930000 5931000 6.445767091321313e-7
ss21 5931000 5932000 6.445767091321313e-7
ss21 5932000 5933000 7.438816350088575e-7
ss21 5933000 5934000 9.975936933862435e-7
ss21 5934000 5935000 9.975936933862435e-7
ss21 5935000 5936000 9.975936933862435e-7
ss21 5936000 5937000 9.975936933862435e-7
ss21 5937000 5938000 9.975936933862435e-7
ss21 5938000 5939000 9.975936933862435e-7
ss21 5939000 5940000 9.975936933862435e-7
ss21 5940000 5941000 2.2685399420040545e-6
ss21 5941000 5942000 3.1896504633763186e-6
ss21 5942000 5943000 3.1896504633763186e-6
ss21 5943000 5944000 4.688012915627658e-6
ss21 5944000 5945000 6.060473249704348e-6
ss21 5945000 5946000 6.060473249704348e-6
ss21 5946000 5947000 6.0604732497083886e-6
ss21 5947000 5948000 2.870262781431565e-6
ss21 5948000 5949000 3.9402481582350584e-7
ss21 5949000 5950000 3.9402481582350584e-7
ss21 5950000 5951000 3.9402481582350584e-7
ss21 5951000 5952000 3.9402481582350584e-7
ss21 5952000 5953000 3.9402481582350584e-7
ss21 5953000 5954000 3.9402481582350584e-7
ss21 5954000 5955000 3.9402481582350584e-7
ss21 5955000 5956000 3.9402481582350584e-7
ss21 5956000 5957000 3.7876882539821605e-7
ss21 5957000 5958000 1.1150647460957363e-7
ss21 5958000 5959000 1.1150647460958912e-7
ss21 5959000 5960000 1.1150647460958912e-7
ss21 5960000 5961000 1.1150647460958912e-7
ss21 5961000 5962000 1.1150647460958912e-7
ss21 5962000 5963000 1.1150647460958912e-7
ss21 5963000 5964000 1.1150647460958912e-7
ss21 5964000 5965000 1.1150647460958912e-7
ss21 5965000 5966000 1.1150647460958912e-7
ss21 5966000 5967000 1.1150647460958912e-7
ss21 5967000 5968000 1.1150647460958912e-7
ss21 5968000 5969000 1.1150647460958912e-7
ss21 5969000 5970000 1.1150647460958912e-7
ss21 5970000 5971000 1.1150647460958912e-7
ss21 5971000 5972000 1.1150647460958912e-7
ss21 5972000 5973000 1.1150647460958912e-7
ss21 5973000 5974000 1.1150647460958912e-7
ss21 5974000 5975000 1.1150647460958912e-7
ss21 5975000 5976000 1.1150647460958912e-7
ss21 5976000 5977000 1.1150647460958912e-7
ss21 5977000 5978000 1.1150647460958912e-7
ss21 5978000 5979000 1.1150647460958912e-7
ss21 5979000 5980000 1.1150647460958912e-7
ss21 5980000 5981000 1.1150647460958912e-7
ss21 5981000 5982000 1.1150647460958912e-7
ss21 5982000 5983000 1.1221773748373516e-7
ss21 5983000 5984000 1.1236861142673583e-7
ss21 5984000 5985000 1.1236861142673583e-7
ss21 5985000 5986000 1.1236861142673584e-7
ss21 5986000 5987000 1.1236861142673584e-7
ss21 5987000 5988000 1.1236861142673584e-7
ss21 5988000 5989000 1.1236861142673583e-7
ss21 5989000 5990000 1.1236861142673583e-7
ss21 5990000 5991000 1.1236861142673584e-7
ss21 5991000 5992000 1.1236861142673584e-7
ss21 5992000 5993000 1.1236861142673584e-7
ss21 5993000 5994000 1.1236861142673583e-7
ss21 5994000 5995000 1.1236861142673583e-7
ss21 5995000 5996000 1.1236861142673583e-7
ss21 5996000 5997000 1.1236861142673583e-7
ss21 5997000 5998000 1.1236861142673583e-7
ss21 5998000 5999000 1.1236861142673583e-7
ss21 5999000 6000000 1.1236861142673583e-7
ss21 6000000 6001000 7.439051385268614e-8
ss21 6001000 6002000 2.298067388342697e-8
ss21 6002000 6003000 2.298067388342697e-8
ss21 6003000 6004000 2.298067388342697e-8
ss21 6004000 6005000 2.2980673883426973e-8
ss21 6005000 6006000 2.298067388342697e-8
ss21 6006000 6007000 2.298067388342697e-8
ss21 6007000 6008000 2.298067388342697e-8
ss21 6008000 6009000 2.298067388342697e-8
ss21 6009000 6010000 2.2980673883426973e-8
ss21 6010000 6011000 2.2980673883426973e-8
ss21 6011000 6012000 2.298067388342697e-8
ss21 6012000 6013000 2.298067388342697e-8
ss21 6013000 6014000 2.298067388342697e-8
ss21 6014000 6015000 2.298067388342697e-8
ss21 6015000 6016000 2.2980673883426973e-8
ss21 6016000 6017000 2.2980673883426973e-8
ss21 6017000 6018000 2.298067388342697e-8
ss21 6018000 6019000 2.2980673883426973e-8
ss21 6019000 6020000 2.2980673883426973e-8
ss21 6020000 6021000 2.298067388342697e-8
ss21 6021000 6022000 2.298067388342697e-8
ss21 6022000 6023000 2.298067388342697e-8
ss21 6023000 6024000 2.298067388342697e-8
ss21 6024000 6025000 2.298067388342697e-8
ss21 6025000 6026000 2.2980673883426973e-8
ss21 6026000 6027000 2.298067388342697e-8
ss21 6027000 6028000 4.1315591057932444e-8
ss21 6028000 6029000 4.310681787300488e-8
ss21 6029000 6030000 4.310681787300488e-8
ss21 6030000 6031000 4.310681787300488e-8
ss21 6031000 6032000 4.310681787300488e-8
ss21 6032000 6033000 4.310681787300488e-8
ss21 6033000 6034000 4.310681787300488e-8
ss21 6034000 6035000 4.310681787300488e-8
ss21 6035000 6036000 4.310681787300488e-8
ss21 6036000 6037000 4.310681787300488e-8
ss21 6037000 6038000 4.310681787300488e-8
ss21 6038000 6039000 4.310681787300488e-8
ss21 6039000 6040000 4.310681787300488e-8
ss21 6040000 6041000 4.310681787300488e-8
ss21 6041000 6042000 4.310681787300488e-8
ss21 6042000 6043000 4.310681787300488e-8
ss21 6043000 6044000 4.310681787300488e-8
ss21 6044000 6045000 4.310681787300488e-8
ss21 6045000 6046000 4.310681787300488e-8
ss21 6046000 6047000 4.310681787300488e-8
ss21 6047000 6048000 4.310681787300488e-8
ss21 6048000 6049000 4.310681787300488e-8
ss21 6049000 6050000 4.310681787300488e-8
ss21 6050000 6051000 4.310681787300488e-8
ss21 6051000 6052000 4.310681787300488e-8
ss21 6052000 6053000 4.310681787300488e-8
ss21 6053000 6054000 4.310681787300488e-8
ss21 6054000 6055000 4.310681787300488e-8
ss21 6055000 6056000 4.310681787300488e-8
ss21 6056000 6057000 4.310681787300488e-8
ss21 6057000 6058000 4.310681787300488e-8
ss21 6058000 6059000 4.310681787300488e-8
ss21 6059000 6060000 4.310681787300488e-8
ss21 6060000 6061000 4.310681787300488e-8
ss21 6061000 6062000 4.310681787300488e-8
ss21 6062000 6063000 4.310681787300488e-8
ss21 6063000 6064000 4.310681787300488e-8
ss21 6064000 6065000 4.3790439609537695e-8
ss21 6065000 6066000 4.9680103801205065e-8
ss21 6066000 6067000 4.9680103801205065e-8
ss21 6067000 6068000 4.9680103801205065e-8
ss21 6068000 6069000 4.9680103801205065e-8
ss21 6069000 6070000 4.9680103801205065e-8
ss21 6070000 6071000 4.9680103801205065e-8
ss21 6071000 6072000 4.9680103801205065e-8
ss21 6072000 6073000 4.9680103801205065e-8
ss21 6073000 6074000 4.9680103801205065e-8
ss21 6074000 6075000 7.846709998086374e-8
ss21 6075000 6076000 1.2780200802580899e-7
ss21 6076000 6077000 1.9551332425794667e-7
ss21 6077000 6078000 2.6206952403489377e-7
ss21 6078000 6079000 2.620695240348938e-7
ss21 6079000 6080000 2.6206952403489377e-7
ss21 6080000 6081000 2.620695240348938e-7
ss21 6081000 6082000 2.620695240348938e-7
ss21 6082000 6083000 2.620695240348938e-7
ss21 6083000 6084000 2.620695240348938e-7
ss21 6084000 6085000 2.620695240348938e-7
ss21 6085000 6086000 2.004440716514306e-5
ss21 6086000 6087000 1.8676939149460045e-5
ss21 6087000 6088000 2.5497793659216567e-6
ss21 6088000 6089000 6.466301420990952e-7
ss21 6089000 6090000 6.466301420990952e-7
ss21 6090000 6091000 6.466301420990952e-7
ss21 6091000 6092000 6.466301420990952e-7
ss21 6092000 6093000 6.466301420990952e-7
ss21 6093000 6094000 6.466301420990952e-7
ss21 6094000 6095000 6.466301420990952e-7
ss21 6095000 6096000 6.466301420990952e-7
ss21 6096000 6097000 6.466301420990952e-7
ss21 6097000 6098000 6.466301420990952e-7
ss21 6098000 6099000 6.466301420990952e-7
ss21 6099000 6100000 7.432195997829873e-7
ss21 6100000 6101000 1.4255773814853223e-6
ss21 6101000 6102000 1.4255773814853223e-6
ss21 6102000 6103000 1.4255773814853223e-6
ss21 6103000 6104000 1.4255773814853223e-6
ss21 6104000 6105000 1.4255773814853225e-6
ss21 6105000 6106000 1.4255773814853223e-6
ss21 6106000 6107000 1.4255773814853223e-6
ss21 6107000 6108000 1.4255773814853223e-6
ss21 6108000 6109000 1.4255773814853223e-6
ss21 6109000 6110000 1.4255773814853225e-6
ss21 6110000 6111000 1.4255773814853223e-6
ss21 6111000 6112000 1.4255773814853225e-6
ss21 6112000 6113000 1.4255773814853223e-6
ss21 6113000 6114000 1.4255773814853225e-6
ss21 6114000 6115000 2.6703826859354167e-6
ss21 6115000 6116000 3.074326129101341e-6
ss21 6116000 6117000 3.074326129101341e-6
ss21 6117000 6118000 3.074326129101341e-6
ss21 6118000 6119000 3.074326129101341e-6
ss21 6119000 6120000 3.0743261291013413e-6
ss21 6120000 6121000 2.9816544691315456e-6
ss21 6121000 6122000 2.913716666413035e-6
ss21 6122000 6123000 2.913716666413035e-6
ss21 6123000 6124000 2.913716666413035e-6
ss21 6124000 6125000 2.913716666413035e-6
ss21 6125000 6126000 2.8851122580807493e-6
ss21 6126000 6127000 2.0964478569122997e-6
ss21 6127000 6128000 2.0964478569122993e-6
ss21 6128000 6129000 2.0964478569122997e-6
ss21 6129000 6130000 2.0964478569122997e-6
ss21 6130000 6131000 2.0964478569122993e-6
ss21 6131000 6132000 2.1111532566554833e-6
ss21 6132000 6133000 3.252124033900843e-6
ss21 6133000 6134000 4.4251841438607305e-6
ss21 6134000 6135000 4.4251841438607305e-6
ss21 6135000 6136000 4.4251841438607305e-6
ss21 6136000 6137000 3.4038958548418022e-6
ss21 6137000 6138000 1.0050206416916557e-6
ss21 6138000 6139000 9.25323094409071e-7
ss21 6139000 6140000 9.25323094409071e-7
ss21 6140000 6141000 9.25323094409071e-7
ss21 6141000 6142000 9.25323094409071e-7
ss21 6142000 6143000 6.894731163992882e-6
ss21 6143000 6144000 3.478716585933733e-6
ss21 6144000 6145000 2.1796121015390607e-6
ss21 6145000 6146000 2.179612101539061e-6
ss21 6146000 6147000 2.1796121015390607e-6
ss21 6147000 6148000 1.9188840366011334e-6
ss21 6148000 6149000 1.81799203921179e-6
ss21 6149000 6150000 1.8009608584113574e-6
ss21 6150000 6151000 1.373486067102952e-6
ss21 6151000 6152000 1.1964488869567237e-6
ss21 6152000 6153000 1.0839148416150902e-6
ss21 6153000 6154000 4.499728059964452e-6
ss21 6154000 6155000 8.47634356263647e-6
ss21 6155000 6156000 1.4935661963783837e-5
ss21 6156000 6157000 1.4935661963783835e-5
ss21 6157000 6158000 1.5542183039363236e-5
ss21 6158000 6159000 1.5886321956854995e-5
ss21 6159000 6160000 1.1153925110807778e-5
ss21 6160000 6161000 6.338260961863788e-6
ss21 6161000 6162000 6.338260961863788e-6
ss21 6162000 6163000 6.338260961863788e-6
ss21 6163000 6164000 6.0321776298617845e-6
ss21 6164000 6165000 2.4183235986891333e-6
ss21 6165000 6166000 1.0524283990324618e-6
ss21 6166000 6167000 1.0462176322487901e-6
ss21 6167000 6168000 9.86871688654e-7
ss21 6168000 6169000 8.595951681147196e-7
ss21 6169000 6170000 8.595951681147196e-7
ss21 6170000 6171000 8.595951681147195e-7
ss21 6171000 6172000 8.595951681147196e-7
ss21 6172000 6173000 1.0295220675187018e-6
ss21 6173000 6174000 1.8196341477982341e-6
ss21 6174000 6175000 1.8196341477982341e-6
ss21 6175000 6176000 1.8196341477982341e-6
ss21 6176000 6177000 1.8196341477982341e-6
ss21 6177000 6178000 3.5423588752466524e-6
ss21 6178000 6179000 4.901431513537801e-6
ss21 6179000 6180000 4.901431513537801e-6
ss21 6180000 6181000 4.901431513537801e-6
ss21 6181000 6182000 4.901431513537801e-6
ss21 6182000 6183000 4.901431513537801e-6
ss21 6183000 6184000 4.901431513537801e-6
ss21 6184000 6185000 4.901431513537801e-6
ss21 6185000 6186000 4.61948558045387e-6
ss21 6186000 6187000 2.374349315674875e-6
ss21 6187000 6188000 2.1260355510560375e-6
ss21 6188000 6189000 2.1260355510560375e-6
ss21 6189000 6190000 2.1260355510560375e-6
ss21 6190000 6191000 2.1260355510560375e-6
ss21 6191000 6192000 2.1260355510560375e-6
ss21 6192000 6193000 2.1260355510560375e-6
ss21 6193000 6194000 2.1260355510560375e-6
ss21 6194000 6195000 2.1260355510560375e-6
ss21 6195000 6196000 2.0903978670359992e-6
ss21 6196000 6197000 1.8785516342521198e-6
ss21 6197000 6198000 1.8785516342521198e-6
ss21 6198000 6199000 1.8785516342525355e-6
ss21 6199000 6200000 1.0333818795236247e-6
ss21 6200000 6201000 3.9634178993079095e-7
ss21 6201000 6202000 3.9634178993114707e-7
ss21 6202000 6203000 3.96341789931147e-7
ss21 6203000 6204000 3.9634178993114707e-7
ss21 6204000 6205000 3.96341789931147e-7
ss21 6205000 6206000 3.96341789931147e-7
ss21 6206000 6207000 3.96341789931147e-7
ss21 6207000 6208000 3.9634178993114707e-7
ss21 6208000 6209000 3.9634178993114707e-7
ss21 6209000 6210000 3.9634178993114707e-7
ss21 6210000 6211000 3.96341789931147e-7
ss21 6211000 6212000 3.9634178993114707e-7
ss21 6212000 6213000 3.68254087725284e-7
ss21 6213000 6214000 3.0660472218036675e-7
ss21 6214000 6215000 3.0660472218036675e-7
ss21 6215000 6216000 3.0660472218036675e-7
ss21 6216000 6217000 3.0660472218036675e-7
ss21 6217000 6218000 3.0660472218036675e-7
ss21 6218000 6219000 3.0660472218036675e-7
ss21 6219000 6220000 3.0660472218036675e-7
ss21 6220000 6221000 3.0660472218036675e-7
ss21 6221000 6222000 3.0660472218036675e-7
ss21 6222000 6223000 3.0660472218036675e-7
ss21 6223000 6224000 3.0660472218036675e-7
ss21 6224000 6225000 3.0660472218036675e-7
ss21 6225000 6226000 3.0660472218036675e-7
ss21 6226000 6227000 3.0660472218036675e-7
ss21 6227000 6228000 3.0660472218036675e-7
ss21 6228000 6229000 7.52321946736865e-7
ss21 6229000 6230000 8.976577966031527e-7
ss21 6230000 6231000 8.976577966031527e-7
ss21 6231000 6232000 8.976577966031528e-7
ss21 6232000 6233000 8.976577966031527e-7
ss21 6233000 6234000 1.1620544439347513e-6
ss21 6234000 6235000 1.2836383036565814e-6
ss21 6235000 6236000 1.2836383036565814e-6
ss21 6236000 6237000 1.2126890185686414e-6
ss21 6237000 6238000 2.9673526243612706e-7
ss21 6238000 6239000 2.967352624362095e-7
ss21 6239000 6240000 2.967352624362095e-7
ss21 6240000 6241000 2.967352624362095e-7
ss21 6241000 6242000 2.967352624362095e-7
ss21 6242000 6243000 2.967352624362095e-7
ss21 6243000 6244000 2.967352624362095e-7
ss21 6244000 6245000 2.967352624362095e-7
ss21 6245000 6246000 2.967352624362095e-7
ss21 6246000 6247000 2.967352624362095e-7
ss21 6247000 6248000 2.967352624362095e-7
ss21 6248000 6249000 3.9063939029465197e-7
ss21 6249000 6250000 4.013055607195531e-7
ss21 6250000 6251000 4.0130556071955303e-7
ss21 6251000 6252000 4.0130556071955303e-7
ss21 6252000 6253000 4.013055607195531e-7
ss21 6253000 6254000 5.487369832550911e-7
ss21 6254000 6255000 5.989840707982028e-7
ss21 6255000 6256000 5.989840707982028e-7
ss21 6256000 6257000 5.989840707982028e-7
ss21 6257000 6258000 5.989840707982028e-7
ss21 6258000 6259000 5.989840707982028e-7
ss21 6259000 6260000 5.989840707982028e-7
ss21 6260000 6261000 5.989840707982028e-7
ss21 6261000 6262000 5.989840707982028e-7
ss21 6262000 6263000 5.989840707982028e-7
ss21 6263000 6264000 5.989840707982028e-7
ss21 6264000 6265000 5.989840707982028e-7
ss21 6265000 6266000 5.989840707982028e-7
ss21 6266000 6267000 5.989840707982028e-7
ss21 6267000 6268000 8.264824905628604e-7
ss21 6268000 6269000 9.583812584200949e-7
ss21 6269000 6270000 9.583812584200949e-7
ss21 6270000 6271000 1.033187634144638e-6
ss21 6271000 6272000 1.0542868683233553e-6
ss21 6272000 6273000 1.0542868683233553e-6
ss21 6273000 6274000 1.0542868683233553e-6
ss21 6274000 6275000 1.0542868683233555e-6
ss21 6275000 6276000 1.0542868683233553e-6
ss21 6276000 6277000 1.0542868683233553e-6
ss21 6277000 6278000 1.0542868683233553e-6
ss21 6278000 6279000 1.0542868683233553e-6
ss21 6279000 6280000 1.0542868683233553e-6
ss21 6280000 6281000 1.0542868683233553e-6
ss21 6281000 6282000 1.0542868683233555e-6
ss21 6282000 6283000 1.0542868683233553e-6
ss21 6283000 6284000 1.0542868683233553e-6
ss21 6284000 6285000 1.0542868683233553e-6
ss21 6285000 6286000 1.0542868683233553e-6
ss21 6286000 6287000 1.0542868683233555e-6
ss21 6287000 6288000 1.053166084890185e-6
ss21 6288000 6289000 6.437337589372268e-7
ss21 6289000 6290000 3.727798638407001e-7
ss21 6290000 6291000 2.796590167948177e-7
ss21 6291000 6292000 2.796590167948177e-7
ss21 6292000 6293000 2.796590167948177e-7
ss21 6293000 6294000 2.796590167948177e-7
ss21 6294000 6295000 2.796590167948177e-7
ss21 6295000 6296000 2.796590167948177e-7
ss21 6296000 6297000 2.796590167948177e-7
ss21 6297000 6298000 2.796590167948177e-7
ss21 6298000 6299000 2.796590167948177e-7
ss21 6299000 6300000 2.796590167948177e-7
ss21 6300000 6301000 2.796590167948177e-7
ss21 6301000 6302000 2.796590167948177e-7
ss21 6302000 6303000 3.4268850777840606e-7
ss21 6303000 6304000 5.307725266895921e-7
ss21 6304000 6305000 5.30772526689592e-7
ss21 6305000 6306000 5.307725266895921e-7
ss21 6306000 6307000 5.307725266895921e-7
ss21 6307000 6308000 5.307725266895921e-7
ss21 6308000 6309000 5.307725266896863e-7
ss21 6309000 6310000 3.749460101591113e-7
ss21 6310000 6311000 3.544981867229033e-7
ss21 6311000 6312000 3.544981867229033e-7
ss21 6312000 6313000 3.544981867229033e-7
ss21 6313000 6314000 3.544981867229033e-7
ss21 6314000 6315000 3.544981867229033e-7
ss21 6315000 6316000 3.544981867229033e-7
ss21 6316000 6317000 3.544981867229033e-7
ss21 6317000 6318000 3.544981867229033e-7
ss21 6318000 6319000 3.544981867229033e-7
ss21 6319000 6320000 3.544981867229033e-7
ss21 6320000 6321000 3.544981867229033e-7
ss21 6321000 6322000 4.532559605730423e-7
ss21 6322000 6323000 6.27309716695663e-7
ss21 6323000 6324000 7.868035956459463e-7
ss21 6324000 6325000 8.169576108101498e-7
ss21 6325000 6326000 8.169576108101497e-7
ss21 6326000 6327000 8.169576108101497e-7
ss21 6327000 6328000 8.169576108101498e-7
ss21 6328000 6329000 8.169576108101497e-7
ss21 6329000 6330000 8.169576108101498e-7
ss21 6330000 6331000 8.169576108101497e-7
ss21 6331000 6332000 8.169576108101497e-7
ss21 6332000 6333000 7.413505677928894e-7
ss21 6333000 6334000 5.145294387385395e-7
ss21 6334000 6335000 5.145294387385667e-7
ss21 6335000 6336000 5.145294387385668e-7
ss21 6336000 6337000 5.145294387385668e-7
ss21 6337000 6338000 5.145294387385667e-7
ss21 6338000 6339000 5.145294387385668e-7
ss21 6339000 6340000 5.145294387385667e-7
ss21 6340000 6341000 5.145294387385668e-7
ss21 6341000 6342000 5.145294387385667e-7
ss21 6342000 6343000 5.145294387385667e-7
ss21 6343000 6344000 5.145294387385668e-7
ss21 6344000 6345000 6.244027619766239e-7
ss21 6345000 6346000 9.245045254477352e-7
ss21 6346000 6347000 9.245045254477352e-7
ss21 6347000 6348000 9.245045254477352e-7
ss21 6348000 6349000 8.764303156635702e-7
ss21 6349000 6350000 6.603605156440456e-7
ss21 6350000 6351000 6.603605156440456e-7
ss21 6351000 6352000 6.603605156440456e-7
ss21 6352000 6353000 6.603605156440456e-7
ss21 6353000 6354000 6.603605156440456e-7
ss21 6354000 6355000 6.603605156440456e-7
ss21 6355000 6356000 9.609499054092555e-7
ss21 6356000 6357000 1.0606126990864023e-6
ss21 6357000 6358000 1.0606126990864023e-6
ss21 6358000 6359000 1.0606126990864023e-6
ss21 6359000 6360000 1.0606126990864023e-6
ss21 6360000 6361000 1.0606126990864023e-6
ss21 6361000 6362000 1.0606126990864023e-6
ss21 6362000 6363000 1.0606126990864023e-6
ss21 6363000 6364000 1.0606126990864023e-6
ss21 6364000 6365000 1.0606126990864023e-6
ss21 6365000 6366000 1.0606126990865749e-6
ss21 6366000 6367000 9.929419533064183e-7
ss21 6367000 6368000 9.093632241220544e-7
ss21 6368000 6369000 2.5598342326404407e-7
ss21 6369000 6370000 2.559834232643308e-7
ss21 6370000 6371000 2.559834232643308e-7
ss21 6371000 6372000 2.559834232643308e-7
ss21 6372000 6373000 2.559834232643308e-7
ss21 6373000 6374000 2.559834232643308e-7
ss21 6374000 6375000 2.559834232643308e-7
ss21 6375000 6376000 2.559834232643308e-7
ss21 6376000 6377000 2.559834232643308e-7
ss21 6377000 6378000 2.559834232643308e-7
ss21 6378000 6379000 2.559834232643308e-7
ss21 6379000 6380000 2.559834232643308e-7
ss21 6380000 6381000 2.559834232643308e-7
ss21 6381000 6382000 2.559834232643308e-7
ss21 6382000 6383000 2.559834232643308e-7
ss21 6383000 6384000 2.559834232643308e-7
ss21 6384000 6385000 2.559834232643308e-7
ss21 6385000 6386000 2.559834232643308e-7
ss21 6386000 6387000 2.559834232643308e-7
ss21 6387000 6388000 2.559834232643308e-7
ss21 6388000 6389000 2.559834232643308e-7
ss21 6389000 6390000 2.559834232643308e-7
ss21 6390000 6391000 2.559834232643308e-7
ss21 6391000 6392000 2.559834232643308e-7
ss21 6392000 6393000 2.63981258395513e-7
ss21 6393000 6394000 2.8987255517611985e-7
ss21 6394000 6395000 2.8987255517611985e-7
ss21 6395000 6396000 2.8987255517611985e-7
ss21 6396000 6397000 2.8987255517611985e-7
ss21 6397000 6398000 2.8987255517611985e-7
ss21 6398000 6399000 2.8987255517611985e-7
ss21 6399000 6400000 2.8987255517611985e-7
ss21 6400000 6401000 2.8987255517611985e-7
ss21 6401000 6402000 2.8987255517611985e-7
ss21 6402000 6403000 4.402446015024582e-7
ss21 6403000 6404000 9.251483074745539e-7
ss21 6404000 6405000 1.5227804541310363e-6
ss21 6405000 6406000 1.5227804541310363e-6
ss21 6406000 6407000 1.5227804541310363e-6
ss21 6407000 6408000 1.5227804541310363e-6
ss21 6408000 6409000 1.5227804541310363e-6
ss21 6409000 6410000 1.5227804541310363e-6
ss21 6410000 6411000 4.399480760050879e-6
ss21 6411000 6412000 6.322099812051156e-6
ss21 6412000 6413000 4.4063249431965566e-6
ss21 6413000 6414000 1.0480047772772168e-6
ss21 6414000 6415000 1.0480047772774675e-6
ss21 6415000 6416000 1.0480047772774675e-6
ss21 6416000 6417000 1.0480047772774675e-6
ss21 6417000 6418000 1.0480047772774675e-6
ss21 6418000 6419000 1.0480047772774675e-6
ss21 6419000 6420000 1.0480047772774675e-6
ss21 6420000 6421000 1.0480047772774675e-6
ss21 6421000 6422000 1.0480047772774675e-6
ss21 6422000 6423000 1.0480047772774675e-6
ss21 6423000 6424000 1.0480047772774675e-6
ss21 6424000 6425000 1.0480047772774675e-6
ss21 6425000 6426000 1.0480047772774675e-6
ss21 6426000 6427000 1.0480047772774675e-6
ss21 6427000 6428000 5.27815446344906e-7
ss21 6428000 6429000 4.56880537581944e-7
ss21 6429000 6430000 3.5373834430885523e-7
ss21 6430000 6431000 3.492250283310681e-7
ss21 6431000 6432000 3.4922502833106804e-7
ss21 6432000 6433000 3.492250283310681e-7
ss21 6433000 6434000 3.492250283310681e-7
ss21 6434000 6435000 3.492250283310681e-7
ss21 6435000 6436000 3.492250283310681e-7
ss21 6436000 6437000 3.492250283310681e-7
ss21 6437000 6438000 3.4922502833106804e-7
ss21 6438000 6439000 3.4922502833106804e-7
ss21 6439000 6440000 3.4922502833106804e-7
ss21 6440000 6441000 3.492250283310681e-7
ss21 6441000 6442000 3.4922502833110415e-7
ss21 6442000 6443000 2.7173732136335574e-7
ss21 6443000 6444000 2.4172963690948345e-7
ss21 6444000 6445000 2.4172963690948345e-7
ss21 6445000 6446000 2.4172963690948345e-7
ss21 6446000 6447000 2.4172963690948345e-7
ss21 6447000 6448000 2.4172963690948345e-7
ss21 6448000 6449000 2.4172963690948345e-7
ss21 6449000 6450000 2.4172963690948345e-7
ss21 6450000 6451000 2.4172963690948345e-7
