ss start end thetaxN
ss21 6040000 6050000 2.1498804214501596e-5
ss21 6050000 6060000 2.6155989192886165e-5
ss21 6060000 6070000 2.036980567843709e-5
ss21 6070000 6080000 2.245095611686469e-5
ss21 6080000 6090000 7.684694168078404e-5
ss21 6090000 6100000 3.6041532569905523e-5
ss21 6100000 6110000 6.435427421694498e-5
ss21 6110000 6120000 4.133574281822277e-5
ss21 6120000 6130000 3.6648632211670045e-5
ss21 6130000 6140000 3.828761743425737e-5
ss21 6140000 6150000 4.9786812684806096e-5
ss21 6150000 6160000 1.314985270484673e-4
ss21 6160000 6170000 7.241006053078079e-5
ss21 6170000 6180000 5.346775811154768e-5
ss21 6180000 6190000 8.940051183546133e-5
ss21 6190000 6200000 9.568262975722214e-5
ss21 6200000 6210000 2.0335770824771797e-5
ss21 6210000 6220000 1.4150782035087397e-5
ss21 6220000 6230000 2.0484625084056865e-5
ss21 6230000 6240000 2.0549852458284628e-5
ss21 6240000 6250000 1.1248803230661332e-5
ss21 6250000 6260000 2.0100463174220095e-5
ss21 6260000 6270000 1.696559499667973e-5
ss21 6270000 6280000 2.489246740823403e-5
ss21 6280000 6290000 2.6129373666578616e-5
ss21 6290000 6300000 1.5771039236133814e-5
ss21 6300000 6310000 1.1915874340932519e-5
ss21 6310000 6320000 1.0820453385329825e-5
ss21 6320000 6330000 2.1511670219972045e-5
ss21 6330000 6340000 2.660477436637374e-5
ss21 6340000 6350000 1.6860418278920277e-5
ss21 6350000 6360000 2.5651591848368805e-5
ss21 6360000 6370000 2.3885119302360562e-5
ss21 6370000 6380000 1.1598398378765645e-5
ss21 6380000 6390000 7.31638788765176e-6
ss21 6390000 6400000 1.2585137065798186e-5
ss21 6400000 6410000 3.3113747601667224e-5
ss21 6410000 6420000 4.899900684942788e-5
ss21 6420000 6430000 2.3099181471043843e-5
ss21 6430000 6440000 1.054005750118502e-5
ss21 6440000 6450000 1.4331289949519796e-5
ss21 6450000 6460000 1.745954002958954e-5
ss21 6460000 6470000 1.969224579168243e-5
ss21 6470000 6480000 8.66403949996516e-5
ss21 6480000 6490000 7.567521105646824e-5
ss21 6490000 6500000 3.3099605243104444e-5
ss21 6500000 6510000 5.92889832526425e-5
ss21 6510000 6520000 2.261034159301295e-5
ss21 6520000 6530000 1.9413597890327015e-5
ss21 6530000 6540000 1.608127806651371e-5
ss21 6540000 6550000 4.1602266340479605e-5
ss21 6550000 6560000 2.1183847358418096e-5
ss21 6560000 6570000 1.2277745094258271e-5
ss21 6570000 6580000 5.4691643312729613e-05
ss21 6580000 6590000 5.001178953810244e-5
ss21 6590000 6600000 6.445731218787167e-5
ss21 6600000 6610000 1.618513370748487e-5
ss21 6610000 6620000 1.3670867561175843e-5
ss21 6620000 6630000 3.043377311892113e-5
ss21 6630000 6640000 1.9502551736765732e-5
ss21 6640000 6650000 2.903228390663984e-5
ss21 6650000 6660000 3.847346580148817e-5
ss21 6660000 6670000 3.254786232157563e-5
ss21 6670000 6680000 6.566902992075915e-5
ss21 6680000 6690000 6.173750486552865e-5
ss21 6690000 6700000 9.712183345451151e-5
ss21 6700000 6710000 4.0634445504348463e-5
ss21 6710000 6720000 4.7028960425779756e-5
ss21 6720000 6730000 2.24198201373162e-5
ss21 6730000 6740000 2.6816469699461927e-5
ss21 6740000 6750000 4.13198456934254e-5
ss21 6750000 6760000 2.5846197313724864e-5
ss21 6760000 6770000 2.8804448882283487e-5
ss21 6770000 6780000 6.07222944946033e-5
ss21 6780000 6790000 4.322158818089986e-5
ss21 6790000 6800000 4.806794507492778e-5
ss21 6800000 6810000 6.246436096594652e-5
ss21 6810000 6820000 9.518956140852709e-5
ss21 6820000 6830000 1.239654949955766e-4
ss21 6830000 6840000 6.45299138617621e-5
ss21 6840000 6850000 3.813648479649612e-5
ss21 6850000 6860000 6.370121770903889e-5
ss21 6860000 6870000 3.62434409576988e-5
ss21 6870000 6880000 3.831860420440503e-5
ss21 6880000 6890000 1.0578747722516793e-4
ss21 6890000 6900000 3.443600899378592e-5
ss21 6900000 6910000 5.535282562085312e-5
ss21 6910000 6920000 4.0541167825485575e-5
ss21 6920000 6930000 9.699945834588833e-5
ss21 6930000 6940000 4.753645383354607e-5
ss21 6940000 6950000 1.1767623890603598e-4
ss21 6950000 6960000 7.335844621939722e-5
ss21 6960000 6970000 2.290532683112334e-5
ss21 6970000 6980000 6.0055102927094914e-5
ss21 6980000 6990000 5.8143633752985145e-5
ss21 6990000 7000000 7.243200620573917e-5
ss21 7000000 7010000 6.136147037020628e-5
ss21 7010000 7020000 9.382237713422036e-5
ss21 7020000 7030000 3.628121680429087e-5
ss21 7030000 7040000 3.201985600362529e-5
ss21 7040000 7050000 2.2724491486839628e-5
ss21 7050000 7060000 2.338788855114042e-5
ss21 7060000 7070000 3.615325088380676e-5
ss21 7070000 7080000 2.9204519763614923e-5
ss21 7080000 7090000 2.8379963101926166e-5
ss21 7090000 7100000 2.91103752641039e-5
ss21 7100000 7110000 3.838969190684111e-5
ss21 7110000 7120000 4.5926507315740104e-5
ss21 7120000 7130000 8.283242170707635e-5
ss21 7130000 7140000 6.863366150540941e-5
ss21 7140000 7150000 2.8573141698377396e-5
ss21 7150000 7160000 3.4207108691338224e-5
ss21 7160000 7170000 3.840888930247383e-5
ss21 7170000 7180000 4.154855360496469e-5
ss21 7180000 7190000 4.1139758255310876e-5
ss21 7190000 7200000 7.695842902520312e-5
ss21 7200000 7210000 2.1609278985767452e-4
ss21 7210000 7220000 8.27165430002696e-5
ss21 7220000 7230000 4.22529049952615e-5
ss21 7230000 7240000 4.460919748343468e-5
ss21 7240000 7250000 4.373040613766557e-5
ss21 7250000 7260000 4.042855742083344e-5
ss21 7260000 7270000 4.136441591993259e-5
ss21 7270000 7280000 5.330516220986005e-5
ss21 7280000 7290000 6.769314208558234e-5
ss21 7290000 7300000 3.7091578086475974e-5
ss21 7300000 7310000 4.6708346560976986e-5
ss21 7310000 7320000 5.92584241392392e-5
ss21 7320000 7330000 6.915466983148876e-5
ss21 7330000 7340000 5.768819236397658e-5
ss21 7340000 7350000 6.424883264682733e-5
ss21 7350000 7360000 7.625446783283845e-5
ss21 7360000 7370000 3.382874223758441e-5
ss21 7370000 7380000 7.720788671476816e-5
ss21 7380000 7390000 1.168577214234846e-4
ss21 7390000 7400000 1.1681044040838981e-4
ss21 7400000 7410000 1.0550732647279275e-4
ss21 7410000 7420000 9.483802519517359e-5
ss21 7420000 7430000 1.0798070975671268e-4
ss21 7430000 7440000 5.417732137194336e-5
ss21 7440000 7450000 3.7635515358223444e-5
ss21 7450000 7460000 3.213921970779234e-5
ss21 7460000 7470000 6.578586947877731e-5
ss21 7470000 7480000 4.021653416229624e-5
ss21 7480000 7490000 1.0198430773750467e-4
ss21 7490000 7500000 4.651689043473862e-5
ss21 7500000 7510000 7.44854042224708e-5
ss21 7510000 7520000 2.6264800064601417e-5
ss21 7520000 7530000 4.607985791343149e-5
ss21 7530000 7540000 2.232906140703858e-5
ss21 7540000 7550000 2.7512738660650922e-5
ss21 7550000 7560000 2.1283433147506817e-5
ss21 7560000 7570000 5.407270180273617e-5
ss21 7570000 7580000 2.075051031963075e-5
ss21 7580000 7590000 4.634957697882292e-5
ss21 7590000 7600000 5.0973666058202713e-5
ss21 7600000 7610000 2.989255111354079e-5
ss21 7610000 7620000 1.3530217871152598e-5
ss21 7620000 7630000 2.5845470466159473e-5
ss21 7630000 7640000 2.755817309172683e-5
ss21 7640000 7650000 4.031655311181901e-5
ss21 7650000 7660000 2.988380053914605e-5
ss21 7660000 7670000 2.092629637383863e-5
ss21 7670000 7680000 1.47051225447896e-5
ss21 7680000 7690000 1.4808275483608283e-5
ss21 7690000 7700000 1.2503395395697502e-5
ss21 7700000 7710000 3.210623900020224e-5
ss21 7710000 7720000 5.3510270261583445e-5
ss21 7720000 7730000 4.039149056661132e-5
ss21 7730000 7740000 2.9371977316364905e-5
ss21 7740000 7750000 4.554178376398599e-5
ss21 7750000 7760000 2.493006688476204e-5
ss21 7760000 7770000 3.4209196032559804e-5
ss21 7770000 7780000 3.36437497583822e-5
ss21 7780000 7790000 4.5901282038946546e-5
ss21 7790000 7800000 1.0278308111621572e-4
ss21 7800000 7810000 4.906157277126135e-5
ss21 7810000 7820000 4.0745265636662966e-5
ss21 7820000 7830000 3.094152122472033e-5
ss21 7830000 7840000 2.426258889739535e-5
ss21 7840000 7850000 5.117048070218123e-5
ss21 7850000 7860000 2.286531134840769e-5
ss21 7860000 7870000 4.765296560593858e-5
ss21 7870000 7880000 3.886166234790554e-5
ss21 7880000 7890000 3.4579678979190284e-5
ss21 7890000 7900000 1.0479280581650904e-4
ss21 7900000 7910000 3.8203611646374445e-5
ss21 7910000 7920000 7.085641339038769e-5
ss21 7920000 7930000 2.625579195300562e-5
ss21 7930000 7940000 6.635326575968691e-5
ss21 7940000 7950000 9.391065476896966e-5
ss21 7950000 7960000 7.899032276812241e-5
ss21 7960000 7970000 7.17705560802561e-5
ss21 7970000 7980000 8.091371122789715e-5
ss21 7980000 7990000 5.458318688830866e-5
ss21 7990000 8000000 8.401527139591483e-5
ss21 8000000 8010000 5.172206076997578e-5
ss21 8010000 8020000 4.0867796490015436e-5
ss21 8020000 8030000 4.927787963596972e-5
ss21 8030000 8040000 5.846165729437699e-5
ss21 8040000 8050000 7.151196213994214e-5
ss21 8050000 8060000 1.8092020306580397e-4
ss21 8060000 8070000 7.796276276590744e-5
ss21 8070000 8080000 8.68860349685209e-5
ss21 8080000 8090000 1.0955439482175832e-4
ss21 8090000 8100000 4.791535407351106e-5
ss21 8100000 8110000 6.765129412410087e-5
ss21 8110000 8120000 4.3412901949343463e-5
ss21 8120000 8130000 3.982397382326975e-5
ss21 8130000 8140000 8.264061943958522e-5
ss21 8140000 8150000 5.721338656813885e-5
ss21 8150000 8160000 3.5710196727680616e-5
ss21 8160000 8170000 4.0572328049129884e-5
ss21 8170000 8180000 9.377957404595255e-5
ss21 8180000 8190000 7.669715382282884e-5
ss21 8190000 8200000 5.1911534699651856e-5
ss21 8200000 8210000 3.2761579882983605e-5
ss21 8210000 8220000 2.1594301095478476e-5
ss21 8220000 8230000 1.6572768714978553e-5
ss21 8230000 8240000 5.637410276744396e-5
ss21 8240000 8250000 3.554048048238979e-5
ss21 8250000 8260000 4.3146129521161134e-5
ss21 8260000 8270000 4.95299365063778e-5
ss21 8270000 8280000 5.0009898644108334e-5
ss21 8280000 8290000 4.436652689267118e-5
ss21 8290000 8300000 1.216026955871477e-4
ss21 8300000 8310000 1.1399269612131125e-4
ss21 8310000 8320000 4.992473418377003e-5
ss21 8320000 8330000 3.526143552927512e-5
ss21 8330000 8340000 2.332781240438435e-5
ss21 8340000 8350000 2.123575535567003e-5
ss21 8350000 8360000 1.6571568843361678e-5
ss21 8360000 8370000 1.0804396987865504e-4
ss21 8370000 8380000 7.587192941684518e-5
ss21 8380000 8390000 3.799781161956255e-5
ss21 8390000 8400000 5.0616011198170684e-5
ss21 8400000 8410000 2.971822135468168e-5
ss21 8410000 8420000 3.551983219663856e-5
ss21 8420000 8430000 8.216071649332334e-5
ss21 8430000 8440000 6.560607383906821e-5
ss21 8440000 8450000 2.6409754045425743e-5
ss21 8450000 8460000 1.952142665376091e-5
ss21 8460000 8470000 1.8636803773553214e-5
ss21 8470000 8480000 1.7938116890320906e-5
ss21 8480000 8490000 1.621248454833771e-5
ss21 8490000 8500000 1.7798682680881387e-5
ss21 8500000 8510000 3.1783986968835595e-5
ss21 8510000 8520000 2.661183561478542e-5
ss21 8520000 8530000 1.4684606249399937e-5
ss21 8530000 8540000 4.462228521753706e-5
ss21 8540000 8550000 2.7867247788068648e-5
ss21 8550000 8560000 1.572259068632722e-5
ss21 8560000 8570000 1.4124722947962292e-5
ss21 8570000 8580000 3.739929709122626e-5
ss21 8580000 8590000 2.1717650874682986e-5
ss21 8590000 8600000 1.9104668519268547e-5
ss21 8600000 8610000 3.5114832124021973e-5
ss21 8610000 8620000 5.7622999115594516e-5
ss21 8620000 8630000 3.445992140823373e-5
ss21 8630000 8640000 4.595005711045187e-5
ss21 8640000 8650000 9.869621215820834e-5
ss21 8650000 8660000 5.2451931108284045e-5
ss21 8660000 8670000 4.385973766126069e-5
ss21 8670000 8680000 3.04268615275765e-5
ss21 8680000 8690000 6.168492506707837e-5
ss21 8690000 8700000 2.479915696476422e-4
ss21 8700000 8710000 1.519295202992168e-4
ss21 8710000 8720000 1.0515358549935796e-4
ss21 8720000 8730000 1.6058035137616105e-5
ss21 8730000 8740000 3.2114490489962486e-5
ss21 8740000 8750000 8.884802063092142e-5
ss21 8750000 8760000 4.6336513183232364e-5
ss21 8760000 8770000 1.9043999606386282e-5
ss21 8770000 8780000 2.5689643345007033e-5
ss21 8780000 8790000 3.966887941715268e-5
ss21 8790000 8800000 2.1240631212801022e-5
ss21 8800000 8810000 1.9948613564920828e-5
ss21 8810000 8820000 1.06842949111325e-4
ss21 8820000 8830000 5.810474134629202e-5
ss21 8830000 8840000 3.891304835866383e-5
ss21 8840000 8850000 5.3425002944020215e-5
ss21 8850000 8860000 1.004057286063337e-4
ss21 8860000 8870000 1.522478435734595e-4
ss21 8870000 8880000 9.558618516909446e-5
ss21 8880000 8890000 1.689773269148558e-4
ss21 8890000 8900000 1.888911547627817e-5
ss21 8900000 8910000 3.694332808990201e-5
ss21 8910000 8920000 1.037144219752011e-4
ss21 8920000 8930000 1.2366044406793457e-4
ss21 8930000 8940000 7.307640116932527e-5
ss21 8940000 8950000 1.4003471301783828e-4
ss21 8950000 8960000 1.095514453664006e-4
ss21 8960000 8970000 7.874889557027385e-5
ss21 8970000 8980000 6.132553584695855e-5
ss21 8980000 8990000 6.922854438466225e-5
ss21 8990000 9000000 8.28511916695425e-5
ss21 9000000 9010000 1.0267956298059064e-4
ss21 9010000 9020000 6.213050649965368e-5
ss21 9020000 9030000 6.929674764289189e-5
ss21 9030000 9040000 8.71032609819699e-5
ss21 9040000 9050000 1.4470399852564822e-4
ss21 9050000 9060000 1.660330164597274e-4
ss21 9060000 9070000 1.374528746333287e-4
ss21 9070000 9080000 7.752006549815074e-5
ss21 9080000 9090000 2.747075359227539e-5
ss21 9090000 9100000 2.7282810253028067e-5
ss21 9100000 9110000 2.845712675465139e-5
ss21 9110000 9120000 3.601205810568067e-5
ss21 9120000 9130000 7.176464750813238e-5
ss21 9130000 9140000 1.1364976560392452e-4
ss21 9140000 9150000 7.38620246509631e-5
ss21 9150000 9160000 9.5200941146539e-5
ss21 9160000 9170000 6.049313408555916e-5
ss21 9170000 9180000 3.2364052037185586e-5
ss21 9180000 9190000 4.8615229573775566e-5
ss21 9190000 9200000 3.299483686196857e-5
ss21 9200000 9210000 2.7011690580987675e-5
ss21 9210000 9220000 3.096130824248129e-5
ss21 9220000 9230000 2.1314580918724087e-5
ss21 9230000 9240000 2.4478554234901885e-5
ss21 9240000 9250000 8.966804143195897e-5
ss21 9250000 9260000 1.9734483990574908e-4
ss21 9260000 9270000 8.429071228137664e-5
ss21 9270000 9280000 5.699600954562367e-5
ss21 9280000 9290000 8.826306885353944e-5
ss21 9290000 9300000 1.3491148259248017e-4
ss21 9300000 9310000 2.8540569179797825e-5
ss21 9310000 9320000 2.7106819400635455e-5
ss21 9320000 9330000 5.2727598109098976e-5
ss21 9330000 9340000 8.298107048680518e-5
ss21 9340000 9350000 6.267282852568834e-5
ss21 9350000 9360000 9.727827171431142e-5
ss21 9360000 9370000 6.507439470242093e-5
ss21 9370000 9380000 5.524434058059261e-5
ss21 9380000 9390000 5.816440954074949e-5
ss21 9390000 9400000 3.466826960746046e-5
ss21 9400000 9410000 4.593508309991893e-5
ss21 9410000 9420000 4.973630326199301e-5
ss21 9420000 9430000 4.53848711926399e-5
ss21 9430000 9440000 5.662423298561337e-5
ss21 9440000 9450000 2.2639548361962264e-5
ss21 9450000 9460000 3.486715839357842e-5
ss21 9460000 9470000 5.3272342290098406e-5
ss21 9470000 9480000 7.034009023272397e-5
ss21 9480000 9490000 3.665220763462862e-5
ss21 9490000 9500000 3.49155676516278e-5
ss21 9500000 9510000 5.122609929692815e-5
ss21 9510000 9520000 9.320142958763149e-5
ss21 9520000 9530000 5.5432949155689545e-5
ss21 9530000 9540000 6.065460641633564e-5
ss21 9540000 9550000 4.014635647784553e-5
ss21 9550000 9560000 5.0557593841325015e-5
ss21 9560000 9570000 3.865885734409783e-5
ss21 9570000 9580000 4.5330832154843725e-5
ss21 9580000 9590000 5.7715933331205974e-5
ss21 9590000 9600000 6.200044933629594e-5
ss21 9600000 9610000 5.641254563503598e-5
ss21 9610000 9620000 2.228235124044628e-4
ss21 9620000 9630000 1.2689019136980233e-4
ss21 9630000 9640000 1.312276817500346e-4
ss21 9640000 9650000 1.0854321743349868e-4
ss21 9650000 9660000 1.0215547242694373e-4
ss21 9660000 9670000 1.2344796343443108e-4
ss21 9670000 9680000 1.2634868848568784e-4
ss21 9680000 9690000 1.0136854698120562e-4
ss21 9690000 9700000 1.1120448217100611e-4
ss21 9700000 9710000 1.3629544838893314e-4
ss21 9710000 9720000 2.1925910292851385e-4
ss21 9720000 9730000 1.5215061850207254e-4
ss21 9730000 9740000 0.00015958458093036381
ss21 9740000 9750000 4.8803026837570876e-5
ss21 9750000 9760000 6.905552177325642e-5
ss21 9760000 9770000 6.423076387752395e-5
ss21 9770000 9780000 2.6624616030822434e-5
ss21 9780000 9790000 4.627515946297179e-5
ss21 9790000 9800000 2.830520227700656e-5
ss21 9800000 9810000 3.320725010748371e-5
ss21 9810000 9820000 6.552111821679326e-5
ss21 9820000 9830000 6.178308107346607e-5
ss21 9830000 9840000 6.393627674189453e-5
ss21 9840000 9850000 5.220001999922638e-5
ss21 9850000 9860000 5.0948798721076814e-5
ss21 9860000 9870000 5.148659579226491e-5
ss21 9870000 9880000 4.698431334526712e-5
ss21 9880000 9890000 4.3785355061985125e-5
ss21 9890000 9900000 3.6173364273903136e-5
ss21 9900000 9910000 3.955099110292756e-5
ss21 9910000 9920000 6.731956935740173e-5
ss21 9920000 9930000 3.6206923564174416e-5
ss21 9930000 9940000 6.03990741369594e-5
ss21 9940000 9950000 5.2245304342706586e-5
ss21 9950000 9960000 6.575050296872529e-5
ss21 9960000 9970000 7.059591734784205e-5
ss21 9970000 9980000 4.408437766144037e-5
ss21 9980000 9990000 3.5983022066967324e-5
ss21 9990000 10000000 4.838129348534556e-5
ss21 10000000 10010000 5.714443390607545e-5
ss21 10010000 10020000 5.736539485527225e-5
ss21 10020000 10030000 3.612256761365754e-5
ss21 10030000 10040000 8.077565440015609e-5
ss21 10040000 10050000 5.137592044277261e-5
ss21 10050000 10060000 8.585071291397702e-5
ss21 10060000 10070000 6.996437762857389e-5
ss21 10070000 10080000 3.6767764746934e-5
ss21 10080000 10090000 3.956869524799303e-5
ss21 10090000 10100000 6.576306100838338e-5
ss21 10100000 10110000 1.1604173627168737e-4
ss21 10110000 10120000 4.122634408273415e-5
ss21 10120000 10130000 6.461865453186183e-5
ss21 10130000 10140000 7.096397493512976e-5
ss21 10140000 10150000 8.315768622811825e-5
ss21 10150000 10160000 5.7716465188632875e-5
ss21 10160000 10170000 2.911370873687407e-5
ss21 10170000 10180000 3.117698292127083e-5
ss21 10180000 10190000 2.147343390807313e-5
ss21 10190000 10200000 2.7954282377130932e-5
ss21 10200000 10210000 3.3186346935531224e-5
ss21 10210000 10220000 4.1096574681786995e-5
ss21 10220000 10230000 2.551881316400525e-5
ss21 10230000 10240000 3.355167966354218e-5
ss21 10240000 10250000 2.869704125485781e-5
ss21 10250000 10260000 3.0376998341941002e-5
ss21 10260000 10270000 3.9046023928528496e-5
ss21 10270000 10280000 2.902548762873185e-5
ss21 10280000 10290000 7.595021050076548e-5
ss21 10290000 10300000 3.939792298533276e-5
ss21 10300000 10310000 6.581508585703918e-5
ss21 10310000 10320000 3.830091479112135e-5
ss21 10320000 10330000 6.569105166763866e-5
ss21 10330000 10340000 2.408844206359627e-5
ss21 10340000 10350000 6.924372691034398e-5
ss21 10350000 10360000 9.901103006445248e-5
ss21 10360000 10370000 8.98782136507057e-5
ss21 10370000 10380000 5.033417055270122e-5
ss21 10380000 10390000 6.605915266722702e-5
ss21 10390000 10400000 4.4607363191420645e-5
ss21 10400000 10410000 3.4995461608897326e-5
ss21 10410000 10420000 4.4892281477296884e-5
ss21 10420000 10430000 2.8724446490702603e-5
ss21 10430000 10440000 2.850413883304821e-5
ss21 10440000 10450000 1.992549859293625e-5
ss21 10450000 10460000 4.72928048571947e-5
ss21 10460000 10470000 1.7440652541289933e-4
ss21 10470000 10480000 5.6273691394033566e-5
ss21 10480000 10490000 3.8452766932826176e-5
ss21 10490000 10500000 5.424019162658022e-5
ss21 10500000 10510000 1.0306748299850177e-4
ss21 10510000 10520000 6.511394375249586e-5
ss21 10520000 10530000 4.594031200630666e-5
ss21 10530000 10540000 5.1115041804421335e-5
ss21 10540000 10550000 5.3914619225878356e-5
ss21 10550000 10560000 3.2494926856355545e-5
ss21 10560000 10570000 4.037482822692279e-5
ss21 10570000 10580000 4.9396635786727315e-5
ss21 10580000 10590000 9.103891641235669e-5
ss21 10590000 10600000 3.762887127789878e-5
ss21 10600000 10610000 9.873564251601276e-5
ss21 10610000 10620000 6.648335423974043e-5
ss21 10620000 10630000 5.204192024244231e-5
ss21 10630000 10640000 4.32137117606107e-5
ss21 10640000 10650000 5.4818101161555006e-5
ss21 10650000 10660000 7.426499665421125e-5
ss21 10660000 10670000 1.0114767150340839e-4
ss21 10670000 10680000 8.46424471996219e-5
ss21 10680000 10690000 5.03818902081436e-5
ss21 10690000 10700000 7.574815945651404e-5
ss21 10700000 10710000 9.467422779734076e-5
ss21 10710000 10720000 3.81034039767159e-5
ss21 10720000 10730000 8.951752139837556e-5
ss21 10730000 10740000 1.483654361865106e-4
ss21 10740000 10750000 4.701611408526489e-5
ss21 10750000 10760000 6.301074341593544e-5
ss21 10760000 10770000 3.7862331655363e-5
ss21 10770000 10780000 3.502337165445417e-5
ss21 10780000 10790000 3.9486461398639376e-5
ss21 10790000 10800000 3.560207382599357e-5
ss21 10800000 10810000 3.626731473144321e-5
ss21 10810000 10820000 5.570816668897844e-5
ss21 10820000 10830000 6.603498181449529e-5
ss21 10830000 10840000 5.6188747598875104e-5
ss21 10840000 10850000 1.255020638853381e-4
ss21 10850000 10860000 5.6032045172389194e-5
ss21 10860000 10870000 4.5573338679667616e-5
ss21 10870000 10880000 2.553910739267623e-5
ss21 10880000 10890000 3.52653443884107e-5
ss21 10890000 10900000 1.2190045555581045e-4
ss21 10900000 10910000 6.963627455111082e-5
ss21 10910000 10920000 4.4133042308537e-5
ss21 10920000 10930000 4.354903903775247e-5
ss21 10930000 10940000 2.071598465650049e-5
ss21 10940000 10950000 1.624917216090503e-5
ss21 10950000 10960000 2.6932451608588252e-5
ss21 10960000 10970000 1.3760832129755757e-5
ss21 10970000 10980000 1.314999883625627e-5
ss21 10980000 10990000 1.834484670084556e-5
ss21 10990000 11000000 2.1237862101811407e-5
ss21 11000000 11010000 1.4192841611923138e-5
ss21 11010000 11020000 2.048867266901406e-5
ss21 11020000 11030000 1.21320549483402e-5
ss21 11030000 11040000 9.327969328982472e-6
ss21 11040000 11050000 1.2668080108293073e-5
ss21 11050000 11060000 1.2936075551398631e-5
ss21 11060000 11070000 1.4182849699857583e-5
ss21 11070000 11080000 2.3588414865625996e-5
ss21 11080000 11090000 2.0365855626975503e-5
ss21 11090000 11100000 1.3758017352873109e-5
ss21 11100000 11110000 1.3407649275365118e-5
ss21 11110000 11120000 2.2430290953469295e-5
ss21 11120000 11130000 3.8642607521148263e-5
ss21 11130000 11140000 3.5814886474366934e-5
ss21 11140000 11150000 5.209663960499591e-5
ss21 11150000 11160000 4.875076544626131e-5
ss21 11160000 11170000 4.066626148753993e-5
ss21 11170000 11180000 2.0722062260027546e-5
ss21 11180000 11190000 1.725032140257996e-5
ss21 11190000 11200000 3.170108206485668e-5
ss21 11200000 11210000 2.982830514209245e-5
ss21 11210000 11220000 1.994654542977695e-5
ss21 11220000 11230000 3.48438687842178e-5
ss21 11230000 11240000 5.295852601111058e-5
ss21 11240000 11250000 1.6963986955737924e-5
ss21 11250000 11260000 1.9482894698058825e-5
ss21 11260000 11270000 2.2783918657513648e-5
ss21 11270000 11280000 2.5824238945630035e-5
ss21 11280000 11290000 2.579909882875264e-5
ss21 11290000 11300000 4.172024213990572e-5
ss21 11300000 11310000 9.268287896275825e-5
ss21 11310000 11320000 9.82448558740161e-5
ss21 11320000 11330000 4.672400861381765e-5
ss21 11330000 11340000 1.2620502571749222e-5
ss21 11340000 11350000 2.8033276351763715e-5
ss21 11350000 11360000 3.974639775795562e-5
ss21 11360000 11370000 2.649115352052408e-5
ss21 11370000 11380000 1.6596379048096596e-5
ss21 11380000 11390000 1.701654581949066e-5
ss21 11390000 11400000 1.879398589421064e-5
ss21 11400000 11410000 1.6504229101449397e-5
ss21 11410000 11420000 1.578167250714658e-5
ss21 11420000 11430000 1.6266984820465598e-5
ss21 11430000 11440000 1.5279978729430759e-4
ss21 11440000 11450000 6.640475873525985e-5
ss21 11450000 11460000 2.552348571719073e-5
ss21 11460000 11470000 2.002985687635576e-5
ss21 11470000 11480000 2.3004224708959324e-5
ss21 11480000 11490000 3.5021524549826585e-5
ss21 11490000 11500000 5.7727307084354796e-5
ss21 11500000 11510000 3.784093962808705e-5
ss21 11510000 11520000 4.5873185851642025e-5
ss21 11520000 11530000 5.088917243497564e-5
ss21 11530000 11540000 5.9331571624287826e-5
ss21 11540000 11550000 3.843191468247552e-5
ss21 11550000 11560000 5.678094056750509e-5
ss21 11560000 11570000 5.976182141079727e-5
ss21 11570000 11580000 4.801651690799413e-5
ss21 11580000 11590000 2.2492855319276425e-5
ss21 11590000 11600000 4.061441620711199e-5
ss21 11600000 11610000 3.229528805807537e-5
ss21 11610000 11620000 2.357252499749182e-5
ss21 11620000 11630000 2.5911312449496858e-5
ss21 11630000 11640000 2.3344018531129094e-5
ss21 11640000 11650000 2.9538123581738004e-5
ss21 11650000 11660000 2.511797058844093e-5
ss21 11660000 11670000 4.368738916462301e-5
ss21 11670000 11680000 4.025939331678134e-5
ss21 11680000 11690000 3.0367511399074884e-5
ss21 11690000 11700000 4.085689026522189e-5
ss21 11700000 11710000 3.762093855491009e-5
ss21 11710000 11720000 6.431227720373341e-5
ss21 11720000 11730000 3.6500334074814815e-5
ss21 11730000 11740000 3.588300458056735e-5
ss21 11740000 11750000 5.6552962443879676e-5
ss21 11750000 11760000 4.50283294665075e-5
ss21 11760000 11770000 8.282977695725799e-5
ss21 11770000 11780000 6.907130083088451e-5
ss21 11780000 11790000 6.656499228324505e-5
ss21 11790000 11800000 1.9402441532147415e-4
ss21 11800000 11810000 6.517713189575494e-5
ss21 11810000 11820000 7.000567439596681e-5
ss21 11820000 11830000 6.270285553445473e-5
ss21 11830000 11840000 4.448519832137197e-5
ss21 11840000 11850000 2.7941985766389515e-5
ss21 11850000 11860000 3.353405943679039e-5
ss21 11860000 11870000 6.1025223608057864e-5
ss21 11870000 11880000 4.337812540854795e-5
ss21 11880000 11890000 8.899287764935929e-5
ss21 11890000 11900000 4.3454608489738076e-5
ss21 11900000 11910000 1.675473581244339e-5
ss21 11910000 11920000 2.9904675031357045e-5
ss21 11920000 11930000 4.8835342035646777e-05
ss21 11930000 11940000 5.556644443237195e-5
ss21 11940000 11950000 4.7015547208944874e-5
ss21 11950000 11960000 2.5329441921527188e-5
ss21 11960000 11970000 5.914018162073469e-5
ss21 11970000 11980000 4.652535480781369e-5
ss21 11980000 11990000 3.9423952457850035e-5
ss21 11990000 12000000 4.368321953617205e-5
ss21 12000000 12010000 4.821890943442787e-5
ss21 12010000 12020000 6.478116145599083e-5
